city,links,img,img_local,slug
婺源,https://you.ctrip.com/place/wuyuan446.html,https://youimg1.c-ctrip.com/target/0104r120008k51svt60F8_C_1180_462.jpg,0104r120008k51svt60F8_C_1180_462.jpg,Wu Yuan 
赣州,https://you.ctrip.com/place/ganzhou473.html,https://youimg1.c-ctrip.com/target/tg/283/571/608/cbbfa66765c04951b06ef2cca44799ae_C_1180_462.jpg,cbbfa66765c04951b06ef2cca44799ae_C_1180_462.jpg,Gan Zhou 
上饶,https://you.ctrip.com/place/shangrao547.html,https://youimg1.c-ctrip.com/target/100815000000xbh5g5395_C_1180_462.jpg,100815000000xbh5g5395_C_1180_462.jpg,Shang Rao 
萍乡,https://you.ctrip.com/place/pingxiang714.html,https://youimg1.c-ctrip.com/target/0106p120009ehd2h8742B_C_1180_462.jpg,0106p120009ehd2h8742B_C_1180_462.jpg,Ping Xiang 
宜春,https://you.ctrip.com/place/yichun743.html,https://youimg1.c-ctrip.com/target/01018120009eh5hjpD68D_C_1180_462.jpg,01018120009eh5hjpD68D_C_1180_462.jpg,Yi Chun 
吉安,https://you.ctrip.com/place/jian876.html,https://youimg1.c-ctrip.com/target/100s1f000001gx5nv3620_C_1180_462.jpg,100s1f000001gx5nv3620_C_1180_462.jpg,Ji An 
井冈山,https://you.ctrip.com/place/jinggangshan171.html,https://youimg1.c-ctrip.com/target/tg/809/718/863/eefd72bb0ba042c0abcb173a7b937c0c_C_1180_462.jpg,eefd72bb0ba042c0abcb173a7b937c0c_C_1180_462.jpg,Jing Gang Shan 
鹰潭,https://you.ctrip.com/place/yingtan186.html,https://youimg1.c-ctrip.com/target/010591200090fod2wBC98_C_1180_462.jpg,010591200090fod2wBC98_C_1180_462.jpg,Ying Tan 
抚州,https://you.ctrip.com/place/fuzhou875.html,https://youimg1.c-ctrip.com/target/10090w000000k8eetEA23_C_1180_462.jpg,10090w000000k8eetEA23_C_1180_462.jpg,Fu Zhou 
芦溪,https://you.ctrip.com/place/luxi1445977.html,https://youimg1.c-ctrip.com/target/350715000000ygss1B29D_C_1180_462.jpg,350715000000ygss1B29D_C_1180_462.jpg,Lu Xi 
玉山,https://you.ctrip.com/place/yushan1013.html,https://youimg1.c-ctrip.com/target/100i0w000000k4uk50CE5_C_1180_462.jpg,100i0w000000k4uk50CE5_C_1180_462.jpg,Yu Shan 
新余,https://you.ctrip.com/place/xinyu878.html,https://youimg1.c-ctrip.com/target/01051120009eh5pv89487_C_1180_462.jpg,01051120009eh5pv89487_C_1180_462.jpg,Xin Yu 
南昌县,https://you.ctrip.com/place/nanchangcounty2429.html,https://youimg1.c-ctrip.com/target/0101l120009dd9rttD72C_C_1180_462.jpg,0101l120009dd9rttD72C_C_1180_462.jpg,Nan Chang Xian 
瑞金,https://you.ctrip.com/place/ruijin1159.html,https://dimg04.c-ctrip.com/images/100a0q000000gcq6j3446_C_1180_462.jpg,100a0q000000gcq6j3446_C_1180_462.jpg,Rui Jin 
永修,https://you.ctrip.com/place/yongxiu1848.html,https://youimg1.c-ctrip.com/target/10031f000001gs05pA382_C_1180_462.jpg,10031f000001gs05pA382_C_1180_462.jpg,Yong Xiu 
丰城,https://you.ctrip.com/place/fengcheng1839.html,https://youimg1.c-ctrip.com/target/0106w120009dcyeywDFB6_C_1180_462.jpg,0106w120009dcyeywDFB6_C_1180_462.jpg,Feng Cheng 
兰州,https://you.ctrip.com/place/lanzhou231.html,https://youimg1.c-ctrip.com/target/100g0x000000lgz6t7BB3_C_1180_462.jpg,100g0x000000lgz6t7BB3_C_1180_462.jpg,Lan Zhou 
敦煌,https://you.ctrip.com/place/dunhuang8.html,https://youimg1.c-ctrip.com/target/100f0u000000j10dm9FFB_C_1180_462.jpg,100f0u000000j10dm9FFB_C_1180_462.jpg,Dun Huang 
张掖,https://you.ctrip.com/place/zhangye283.html,https://youimg1.c-ctrip.com/target/0100j120004gghj2nF26A_C_1180_462.jpg,0100j120004gghj2nF26A_C_1180_462.jpg,Zhang Yi 
天水,https://you.ctrip.com/place/tianshui285.html,https://youimg1.c-ctrip.com/target/01045120004v9poowC3FE_C_1180_462.jpg,01045120004v9poowC3FE_C_1180_462.jpg,Tian Shui 
甘南,https://you.ctrip.com/place/gannan426.html,https://dimg04.c-ctrip.com/images/0101d120008a3bmmj0512_C_1180_462.jpg,0101d120008a3bmmj0512_C_1180_462.jpg,Gan Nan 
嘉峪关,https://you.ctrip.com/place/jiayuguan284.html,https://youimg1.c-ctrip.com/target/fd/tg/g3/M00/F3/E2/CggYGVYWHWGASUIHAGna5J_18fA192_C_1180_462.jpg,CggYGVYWHWGASUIHAGna5J_18fA192_C_1180_462.jpg,Jia Yu Guan 
酒泉,https://you.ctrip.com/place/jiuquan282.html,https://dimg04.c-ctrip.com/images/10061f000001gqxqgFAB2_C_1180_462.jpg,10061f000001gqxqgFAB2_C_1180_462.jpg,Jiu Quan 
陇南,https://you.ctrip.com/place/longnan1491.html,https://youimg1.c-ctrip.com/target/01038120009eheae8CB09_C_1180_462.jpg,01038120009eheae8CB09_C_1180_462.jpg,Long Nan 
武威,https://you.ctrip.com/place/wuwei290.html,https://youimg1.c-ctrip.com/target/0105f1200090fnf2iEB59_C_1180_462.jpg,0105f1200090fnf2iEB59_C_1180_462.jpg,Wu Wei 
庆阳,https://you.ctrip.com/place/qingyang834.html,https://youimg1.c-ctrip.com/target/0100x120009ehdhxoAC74_C_1180_462.jpg,0100x120009ehdhxoAC74_C_1180_462.jpg,Qing Yang 
夏河,https://you.ctrip.com/place/xiahe2792.html,https://dimg04.c-ctrip.com/images/0101d120008a3bmmj0512_C_1180_462.jpg,0101d120008a3bmmj0512_C_1180_462.jpg,Xia He 
临泽,https://you.ctrip.com/place/linze2791.html,https://youimg1.c-ctrip.com/target/1lo4l12000b8u8kqd20B4_C_1180_462.jpg,1lo4l12000b8u8kqd20B4_C_1180_462.jpg,Lin Ze 
迭部,https://you.ctrip.com/place/diebu1446184.html,https://dimg04.c-ctrip.com/images/1A0c1e000001fjzopAAD5_C_1180_462.jpg,1A0c1e000001fjzopAAD5_C_1180_462.jpg,Die Bu 
金昌,https://you.ctrip.com/place/jinchang832.html,https://dimg04.c-ctrip.com/images/0101s120009ehdnowA2E2_C_1180_462.jpg,0101s120009ehdnowA2E2_C_1180_462.jpg,Jin Chang 
永登,https://you.ctrip.com/place/yongdeng2793.html,https://youimg1.c-ctrip.com/target/100c0w000000khrcaCFB8_C_1180_462.jpg,100c0w000000khrcaCFB8_C_1180_462.jpg,Yong Deng 
定西,https://you.ctrip.com/place/dingxi830.html,https://youimg1.c-ctrip.com/target/100u0w000000k5tliC34A_C_1180_462.jpg,100u0w000000k5tliC34A_C_1180_462.jpg,Ding Xi 
平凉,https://you.ctrip.com/place/pingliang424.html,https://youimg1.c-ctrip.com/target/0100m1200087d8b7g17E8_C_1180_462.jpg,0100m1200087d8b7g17E8_C_1180_462.jpg,Ping Liang 
白银,https://you.ctrip.com/place/baiyin828.html,https://youimg1.c-ctrip.com/target/0106e1200087dxd4aE99D_C_1180_462.jpg,0106e1200087dxd4aE99D_C_1180_462.jpg,Bai Yin 
碌曲,https://you.ctrip.com/place/luqu2799.html,https://dimg04.c-ctrip.com/images/0105p120009eh7pbh10AF_C_1180_462.jpg,0105p120009eh7pbh10AF_C_1180_462.jpg,Lu Qu 
秦安,https://you.ctrip.com/place/qinan1446177.html,https://youimg1.c-ctrip.com/target/10080z000000nadyf7B0F_C_1180_462.jpg,10080z000000nadyf7B0F_C_1180_462.jpg,Qin An 
西宁,https://you.ctrip.com/place/xining237.html,https://youimg1.c-ctrip.com/target/0104p120008a6iyjrEF6A_C_1180_462.jpg,0104p120008a6iyjrEF6A_C_1180_462.jpg,Xi Zhu 
海西,https://you.ctrip.com/place/haixizhou120012.html,https://dimg04.c-ctrip.com/images/0103m1200086jv56c6AE6_C_1180_462.jpg,0103m1200086jv56c6AE6_C_1180_462.jpg,Hai Xi 
格尔木,https://you.ctrip.com/place/golmud332.html,https://youimg1.c-ctrip.com/target/0104w1200090fmg2iF466_C_1180_462.jpg,0104w1200090fmg2iF466_C_1180_462.jpg,Ge Er Mu 
共和,https://you.ctrip.com/place/gonghe2644.html,https://youimg1.c-ctrip.com/target/0102c120009dzzpq1656A_C_1180_462.jpg,0102c120009dzzpq1656A_C_1180_462.jpg,Gong He 
乌兰,https://you.ctrip.com/place/wulan1446307.html,https://dimg04.c-ctrip.com/images/0101v120009eh9dfb4947_C_1180_462.jpg,0101v120009eh9dfb4947_C_1180_462.jpg,Wu Lan 
祁连,https://you.ctrip.com/place/qilian120123.html,https://youimg1.c-ctrip.com/target/0100x1200090fopjz9D55_C_1180_462.jpg,0100x1200090fopjz9D55_C_1180_462.jpg,Qi Lian 
德令哈,https://you.ctrip.com/place/delingha891.html,https://youimg1.c-ctrip.com/target/01034120009eh6ff39FEE_C_1180_462.jpg,01034120009eh6ff39FEE_C_1180_462.jpg,De Ling Ha 
茫崖,https://you.ctrip.com/place/mangya2026914.html,https://dimg04.c-ctrip.com/images/100v10000000ofph4B045_C_1180_462.jpg,100v10000000ofph4B045_C_1180_462.jpg,Mang Ya 
海东,https://you.ctrip.com/place/haidong120010.html,https://youimg1.c-ctrip.com/target/0103m1200090fokjd9579_C_1180_462.jpg,0103m1200090fokjd9579_C_1180_462.jpg,Hai Dong 
都兰,https://you.ctrip.com/place/dulan2638.html,https://youimg1.c-ctrip.com/target/01046120008i8jv9h7AB5_C_1180_462.jpg,01046120008i8jv9h7AB5_C_1180_462.jpg,Du Lan 
刚察,https://you.ctrip.com/place/gangcha892.html,https://dimg04.c-ctrip.com/images/100n0z000000nt46oFC2A_C_1180_462.jpg,100n0z000000nt46oFC2A_C_1180_462.jpg,Gang Cha 
门源,https://you.ctrip.com/place/menyuan1446317.html,https://youimg1.c-ctrip.com/target/0101k120009eh8v9m05E7_C_1180_462.jpg,0101k120009eh8v9m05E7_C_1180_462.jpg,Men Yuan 
玉树市,https://you.ctrip.com/place/yushu1446308.html,https://youimg1.c-ctrip.com/target/0105h120009eh8xrb2F7B_C_1180_462.jpg,0105h120009eh8xrb2F7B_C_1180_462.jpg,Yu Shu Shi 
互助,https://you.ctrip.com/place/huzhu2637.html,https://youimg1.c-ctrip.com/target/100i1a0000019oiyg4424_C_1180_462.jpg,100i1a0000019oiyg4424_C_1180_462.jpg,Hu Zhu 
湟源,https://you.ctrip.com/place/huangyuan2643.html,https://youimg1.c-ctrip.com/target/0105u12000bbmke1hF13F_C_1180_462.jpg,0105u12000bbmke1hF13F_C_1180_462.jpg,Huang Yuan 
贵德,https://you.ctrip.com/place/guide2636.html,https://dimg04.c-ctrip.com/images/0100t120009ehb6876A95_C_1180_462.jpg,0100t120009ehb6876A95_C_1180_462.jpg,Gui De 
大通,https://you.ctrip.com/place/datong1446304.html,https://dimg04.c-ctrip.com/images/350q160000010obxrE32C_C_1180_462.jpg,350q160000010obxrE32C_C_1180_462.jpg,Da Tong 
海晏,https://you.ctrip.com/place/haiyan1445066.html,https://youimg1.c-ctrip.com/target/1A0r13000000vkw5z917B_C_1180_462.jpg,1A0r13000000vkw5z917B_C_1180_462.jpg,Hai Yan 
久治,https://you.ctrip.com/place/jiuzhi1446312.html,https://youimg1.c-ctrip.com/target/100a0z000000n593h362D_C_1180_462.jpg,100a0z000000n593h362D_C_1180_462.jpg,Jiu Zhi 
果洛,https://you.ctrip.com/place/golog120013.html,https://youimg1.c-ctrip.com/target/010261200090fuestCB24_C_1180_462.jpg,010261200090fuestCB24_C_1180_462.jpg,Guo Luo 
秦皇岛,https://you.ctrip.com/place/qinhuangdao132.html,https://youimg1.c-ctrip.com/target/10081f000001gqhpwF43B_C_1180_462.jpg,10081f000001gqhpwF43B_C_1180_462.jpg,Qin Huang Dao 
石家庄,https://you.ctrip.com/place/shijiazhuang199.html,https://youimg1.c-ctrip.com/target/0103z120004fu4h5p85FC_C_1180_462.jpg,0103z120004fu4h5p85FC_C_1180_462.jpg,Shi Jia Zhuang 
昌黎,https://you.ctrip.com/place/changli1835.html,https://youimg1.c-ctrip.com/target/10020z000000no3i592C2_C_1180_462.jpg,10020z000000no3i592C2_C_1180_462.jpg,Chang Li 
保定,https://you.ctrip.com/place/baoding459.html,https://youimg1.c-ctrip.com/target/0103s1200061lsfaxCEDB_C_1180_462.jpg,0103s1200061lsfaxCEDB_C_1180_462.jpg,Bao Ding 
唐山,https://you.ctrip.com/place/tangshan200.html,https://youimg1.c-ctrip.com/target/100g14000000x0hz19635_C_1180_462.jpg,100g14000000x0hz19635_C_1180_462.jpg,Tang Shan 
承德,https://you.ctrip.com/place/chengde135.html,https://youimg1.c-ctrip.com/target/100g0n000000e4g1o0F98_C_1180_462.jpg,100g0n000000e4g1o0F98_C_1180_462.jpg,Cheng De 
邯郸,https://you.ctrip.com/place/handan495.html,https://youimg1.c-ctrip.com/target/0100k120008k3654702DC_C_1180_462.jpg,0100k120008k3654702DC_C_1180_462.jpg,Han Dan 
张家口,https://you.ctrip.com/place/zhangjiakou497.html,https://youimg1.c-ctrip.com/target/100714000000xkj2sF8A7_C_1180_462.jpg,100714000000xkj2sF8A7_C_1180_462.jpg,Zhang Jia Kou 
沧州,https://you.ctrip.com/place/cangzhou540.html,https://youimg1.c-ctrip.com/target/100j0w000000k54g354AF_C_1180_462.jpg,100j0w000000k54g354AF_C_1180_462.jpg,Cang Zhou 
廊坊,https://you.ctrip.com/place/langfang582.html,https://youimg1.c-ctrip.com/target/100j1f000001gpul2A33D_C_1180_462.jpg,100j1f000001gpul2A33D_C_1180_462.jpg,Lang Fang 
邢台,https://you.ctrip.com/place/xingtai460.html,https://youimg1.c-ctrip.com/target/100t0w000000k5lyfCE9E_C_1180_462.jpg,100t0w000000k5lyfCE9E_C_1180_462.jpg,Xing Tai 
衡水,https://you.ctrip.com/place/hengshui461.html,https://dimg04.c-ctrip.com/images/100j0t000000imdst5831_C_1180_462.jpg,100j0t000000imdst5831_C_1180_462.jpg,Heng Shui 
涞水,https://you.ctrip.com/place/laishui2545.html,https://youimg1.c-ctrip.com/target/350a15000000yllur136D_C_1180_462.jpg,350a15000000yllur136D_C_1180_462.jpg,Lai Shui 
正定,https://you.ctrip.com/place/zhengding2581.html,https://youimg1.c-ctrip.com/target/0102d120008jzkp6nEF8B_C_1180_462.jpg,0102d120008jzkp6nEF8B_C_1180_462.jpg,Zheng Ding 
丰宁,https://you.ctrip.com/place/fengning568.html,https://dimg04.c-ctrip.com/images/0100d120008a5689sC6A4_C_1180_462.jpg,0100d120008a5689sC6A4_C_1180_462.jpg,Feng Zhu 
霸州,https://you.ctrip.com/place/bazhou1834.html,https://youimg1.c-ctrip.com/target/01050120008gid41f4D07_C_1180_462.jpg,01050120008gid41f4D07_C_1180_462.jpg,Ba Zhou 
高碑店,https://you.ctrip.com/place/gaobeidian1124.html,https://dimg04.c-ctrip.com/images/010681200098p9yrk89FD_C_1180_462.jpg,010681200098p9yrk89FD_C_1180_462.jpg,Gao Bei Dian 
固安,https://you.ctrip.com/place/guan2586.html,https://youimg1.c-ctrip.com/target/100o0y000000ll05jD2C8_C_1180_462.jpg,100o0y000000ll05jD2C8_C_1180_462.jpg,Gu An 
涿州,https://you.ctrip.com/place/zhuozhou848.html,https://youimg1.c-ctrip.com/target/100d0w000000k4dq2C98D_C_1180_462.jpg,100d0w000000k4dq2C98D_C_1180_462.jpg,Zhuo Zhou 
怀来,https://you.ctrip.com/place/huailai2527.html,https://dimg04.c-ctrip.com/images/0100b12000876xfpt0204_C_1180_462.jpg,0100b12000876xfpt0204_C_1180_462.jpg,Huai Lai 
呼和浩特,https://you.ctrip.com/place/hohhot156.html,https://youimg1.c-ctrip.com/target/0102r1200069y55euA63A_C_1180_462.jpg,0102r1200069y55euA63A_C_1180_462.jpg,Hu He Hao Te 
呼伦贝尔,https://you.ctrip.com/place/hulunbuir458.html,https://youimg1.c-ctrip.com/target/100e1f000001gt0hhB289_C_1180_462.jpg,100e1f000001gt0hhB289_C_1180_462.jpg,Hu Lun Bei Er 
包头,https://you.ctrip.com/place/baotou347.html,https://youimg1.c-ctrip.com/target/01016120008k2rxpuFF51_C_1180_462.jpg,01016120008k2rxpuFF51_C_1180_462.jpg,Bao Tou 
赤峰,https://you.ctrip.com/place/chifeng483.html,https://youimg1.c-ctrip.com/target/0101r120004gpp2txE272_C_1180_462.jpg,0101r120004gpp2txE272_C_1180_462.jpg,Chi Feng 
满洲里,https://you.ctrip.com/place/manzhouli319.html,https://youimg1.c-ctrip.com/target/0104u1200085zyqqtE996_C_1180_462.jpg,0104u1200085zyqqtE996_C_1180_462.jpg,Man Zhou Li 
鄂尔多斯,https://you.ctrip.com/place/ordos600.html,https://youimg1.c-ctrip.com/target/01049120008k4asm4549C_C_1180_462.jpg,01049120008k4asm4549C_C_1180_462.jpg,E Er Duo Si 
通辽,https://you.ctrip.com/place/tongliao885.html,https://dimg04.c-ctrip.com/images/01020120009eh6yxx78A1_C_1180_462.jpg,01020120009eh6yxx78A1_C_1180_462.jpg,Tong Liao 
乌兰察布,https://you.ctrip.com/place/ulanqab1358.html,https://youimg1.c-ctrip.com/target/0102p1200083xh9w19809_C_1180_462.jpg,0102p1200083xh9w19809_C_1180_462.jpg,Wu Lan Cha Bu 
额尔古纳,https://you.ctrip.com/place/eerguna2026.html,https://youimg1.c-ctrip.com/target/0102a120008v7mq5gE24E_C_1180_462.jpg,0102a120008v7mq5gE24E_C_1180_462.jpg,E Er Gu Na 
乌兰浩特,https://you.ctrip.com/place/ulanhot1316.html,https://youimg1.c-ctrip.com/target/fd/tg/g3/M06/F2/44/CggYGVYwkRaANNcFAGmG77venzA034_C_1180_462.jpg,CggYGVYwkRaANNcFAGmG77venzA034_C_1180_462.jpg,Wu Lan Hao Te 
锡林浩特,https://you.ctrip.com/place/xilinhot1373.html,https://youimg1.c-ctrip.com/target/10010n000000ed95g0AB0_C_1180_462.jpg,10010n000000ed95g0AB0_C_1180_462.jpg,Xi Lin Hao Te 
达拉特旗,https://you.ctrip.com/place/dalateqi2964.html,https://youimg1.c-ctrip.com/target/0101f120009ehe6osF84A_C_1180_462.jpg,0101f120009ehe6osF84A_C_1180_462.jpg,Da La Te Qi 
乌海,https://you.ctrip.com/place/wuhai677.html,https://youimg1.c-ctrip.com/target/0104c120009ehdhwnCBE4_C_1180_462.jpg,0104c120009ehdhwnCBE4_C_1180_462.jpg,Wu Hai 
巴彦淖尔,https://you.ctrip.com/place/bayannur883.html,https://youimg1.c-ctrip.com/target/100l10000000q7diz009E_C_1180_462.jpg,100l10000000q7diz009E_C_1180_462.jpg,Ba Yan Nao Er 
阿尔山,https://you.ctrip.com/place/aershan120084.html,https://youimg1.c-ctrip.com/target/010661200087dd6xi2193_C_1180_462.jpg,010661200087dd6xi2193_C_1180_462.jpg,A Er Shan 
克什克腾旗,https://you.ctrip.com/place/keshenketengqi2971.html,https://youimg1.c-ctrip.com/target/0100912000a4gb9nt390D_C_1180_462.jpg,0100912000a4gb9nt390D_C_1180_462.jpg,Ke Shi Ke Teng Qi 
陈巴尔虎旗,https://you.ctrip.com/place/chenbaerhuqi1446352.html,https://youimg1.c-ctrip.com/target/1A0e1d000001et6x12761_C_1180_462.jpg,1A0e1d000001et6x12761_C_1180_462.jpg,Chen Ba Er Hu Qi 
额济纳旗,https://you.ctrip.com/place/ejinaqi2973.html,https://youimg1.c-ctrip.com/target/350a180000015ali783EA_C_1180_462.jpg,350a180000015ali783EA_C_1180_462.jpg,E Ji Na Qi 
扎兰屯,https://you.ctrip.com/place/zhalantun2972.html,https://youimg1.c-ctrip.com/target/0103o1200090ftj1g6DFE_C_1180_462.jpg,0103o1200090ftj1g6DFE_C_1180_462.jpg,Zha Lan Tun 
根河,https://you.ctrip.com/place/genhe2955.html,https://youimg1.c-ctrip.com/target/0105s120008a6hnxh99BC_C_1180_462.jpg,0105s120008a6hnxh99BC_C_1180_462.jpg,Gen He 
郑州,https://you.ctrip.com/place/zhengzhou157.html,https://youimg1.c-ctrip.com/target/100h0u000000j7iavB7C0_C_1180_462.jpg,100h0u000000j7iavB7C0_C_1180_462.jpg,Zheng Zhou 
洛阳,https://you.ctrip.com/place/luoyang198.html,https://youimg1.c-ctrip.com/target/100515000000xdsh6B927_C_1180_462.jpg,100515000000xdsh6B927_C_1180_462.jpg,Luo Yang 
南阳,https://you.ctrip.com/place/nanyang591.html,https://youimg1.c-ctrip.com/target/100i1f000001gp2je742C_C_1180_462.jpg,100i1f000001gp2je742C_C_1180_462.jpg,Nan Yang 
开封,https://you.ctrip.com/place/kaifeng165.html,https://youimg1.c-ctrip.com/target/10030p000000fod6xDD70_C_1180_462.jpg,10030p000000fod6xDD70_C_1180_462.jpg,Kai Feng 
新乡,https://you.ctrip.com/place/xinxiang474.html,https://youimg1.c-ctrip.com/target/0101z12000860jlm2A028_C_1180_462.jpg,0101z12000860jlm2A028_C_1180_462.jpg,Xin Xiang 
信阳,https://you.ctrip.com/place/xinyang448.html,https://youimg1.c-ctrip.com/target/100l0t000000i9wi97280_C_1180_462.jpg,100l0t000000i9wi97280_C_1180_462.jpg,Xin Yang 
商丘,https://you.ctrip.com/place/shangqiu849.html,https://youimg1.c-ctrip.com/target/100q0w000000k75g7CBE2_C_1180_462.jpg,100q0w000000k75g7CBE2_C_1180_462.jpg,Shang Qiu 
安阳,https://you.ctrip.com/place/anyang412.html,https://youimg1.c-ctrip.com/target/0102u120009ddlj7633CD_C_1180_462.jpg,0102u120009ddlj7633CD_C_1180_462.jpg,An Yang 
许昌,https://you.ctrip.com/place/xuchang465.html,https://youimg1.c-ctrip.com/target/010451200090fpz3o7665_C_1180_462.jpg,010451200090fpz3o7665_C_1180_462.jpg,Xu Chang 
焦作,https://you.ctrip.com/place/jiaozuo663.html,https://youimg1.c-ctrip.com/target/0102o120008k3rn92A804_C_1180_462.jpg,0102o120008k3rn92A804_C_1180_462.jpg,Jiao Zuo 
驻马店,https://you.ctrip.com/place/zhumadian642.html,https://youimg1.c-ctrip.com/target/0103h120009ehd4nu555E_C_1180_462.jpg,0103h120009ehd4nu555E_C_1180_462.jpg,Zhu Ma Dian 
周口,https://you.ctrip.com/place/zhoukou709.html,https://youimg1.c-ctrip.com/target/0101c1200089kq5ll7A24_C_1180_462.jpg,0101c1200089kq5ll7A24_C_1180_462.jpg,Zhou Kou 
漯河,https://you.ctrip.com/place/luohe664.html,https://youimg1.c-ctrip.com/target/100v0s000000i9xmvC7DD_C_1180_462.jpg,100v0s000000i9xmvC7DD_C_1180_462.jpg,Lei He 
平顶山,https://you.ctrip.com/place/pingdingshan810.html,https://youimg1.c-ctrip.com/target/0104u120009ehdwuyE946_C_1180_462.jpg,0104u120009ehdwuyE946_C_1180_462.jpg,Ping Ding Shan 
栾川,https://you.ctrip.com/place/luanchuan1930.html,https://youimg1.c-ctrip.com/target/100u13000000uwwad128D_C_1180_462.jpg,100u13000000uwwad128D_C_1180_462.jpg,Luan Chuan 
濮阳,https://you.ctrip.com/place/puyang581.html,https://youimg1.c-ctrip.com/target/01014120009ehd2f20353_C_1180_462.jpg,01014120009ehd2f20353_C_1180_462.jpg,Pu Yang 
三门峡,https://you.ctrip.com/place/sanmenxia522.html,https://youimg1.c-ctrip.com/target/100j0w000000k6l7u57E7_C_1180_462.jpg,100j0w000000k6l7u57E7_C_1180_462.jpg,San Men Xia 
新郑,https://you.ctrip.com/place/xinzheng2264.html,https://youimg1.c-ctrip.com/target/100w0w000000kcqdvF30C_C_1180_462.jpg,100w0w000000kcqdvF30C_C_1180_462.jpg,Xin Zheng 
新密,https://you.ctrip.com/place/xinmi1163.html,https://youimg1.c-ctrip.com/target/0104p1200090fodht9676_C_1180_462.jpg,0104p1200090fodht9676_C_1180_462.jpg,Xin Mi 
中牟,https://you.ctrip.com/place/zhongmou1446088.html,https://youimg1.c-ctrip.com/target/100m0r000000hizpk81C3_C_1180_462.jpg,100m0r000000hizpk81C3_C_1180_462.jpg,Zhong Mou 
太原,https://you.ctrip.com/place/taiyuan167.html,https://youimg1.c-ctrip.com/target/100q12000000s4rv6B063_C_1180_462.jpg,100q12000000s4rv6B063_C_1180_462.jpg,Tai Yuan 
大同,https://you.ctrip.com/place/datong275.html,https://youimg1.c-ctrip.com/target/01032120008k3ay2j2877_C_1180_462.jpg,01032120008k3ay2j2877_C_1180_462.jpg,Da Tong 
五台,https://you.ctrip.com/place/wutai1446115.html,https://youimg1.c-ctrip.com/target/0103t120008dgfotiAF3F_C_1180_462.jpg,0103t120008dgfotiAF3F_C_1180_462.jpg,Wu Tai 
忻州,https://you.ctrip.com/place/xinzhou783.html,https://youimg1.c-ctrip.com/target/0102y120009eh5hjb0E6F_C_1180_462.jpg,0102y120009eh5hjb0E6F_C_1180_462.jpg,Xin Zhou 
长治,https://you.ctrip.com/place/changzhi901.html,https://youimg1.c-ctrip.com/target/01004120009eh5zocAFB8_C_1180_462.jpg,01004120009eh5zocAFB8_C_1180_462.jpg,Chang Zhi 
运城,https://you.ctrip.com/place/yuncheng397.html,https://youimg1.c-ctrip.com/target/100t1f000001gq9ks8F1F_C_1180_462.jpg,100t1f000001gq9ks8F1F_C_1180_462.jpg,Yun Cheng 
平遥,https://you.ctrip.com/place/pingyao365.html,https://youimg1.c-ctrip.com/target/10080v000000jtp1i53B1_C_1180_462.jpg,10080v000000jtp1i53B1_C_1180_462.jpg,Ping Yao 
临汾,https://you.ctrip.com/place/linfen318.html,https://youimg1.c-ctrip.com/target/0104j120008k4g3ecF3BF_C_1180_462.jpg,0104j120008k4g3ecF3BF_C_1180_462.jpg,Lin Fen 
晋中,https://you.ctrip.com/place/jinzhong639.html,https://youimg1.c-ctrip.com/target/01062120009ehd6rz22C6_C_1180_462.jpg,01062120009ehd6rz22C6_C_1180_462.jpg,Jin Zhong 
晋城,https://you.ctrip.com/place/jincheng665.html,https://youimg1.c-ctrip.com/target/fd/tg/g1/M06/A4/D9/CghzfVWnWLqAOxK3ABZK1dVDg1I494_C_1180_462.jpg,CghzfVWnWLqAOxK3ABZK1dVDg1I494_C_1180_462.jpg,Jin Cheng 
阳泉,https://you.ctrip.com/place/yangquan904.html,https://youimg1.c-ctrip.com/target/0106l120009eh5hk37ECF_C_1180_462.jpg,0106l120009eh5hk37ECF_C_1180_462.jpg,Yang Quan 
吕梁,https://you.ctrip.com/place/lvliang902.html,https://youimg1.c-ctrip.com/target/0102r120009eh5zo77603_C_1180_462.jpg,0102r120009eh5zo77603_C_1180_462.jpg,Lu Liang 
侯马,https://you.ctrip.com/place/houma3019.html,https://youimg1.c-ctrip.com/target/0101u1200090fq7ooE684_C_1180_462.jpg,0101u1200090fq7ooE684_C_1180_462.jpg,Hou Ma 
朔州,https://you.ctrip.com/place/shuozhou903.html,https://youimg1.c-ctrip.com/target/0101k1200097ri6mk2D89_C_1180_462.jpg,0101k1200097ri6mk2D89_C_1180_462.jpg,Shuo Zhou 
介休,https://you.ctrip.com/place/jiexiu2982.html,https://youimg1.c-ctrip.com/target/0104u120009zmm9l230C2_C_1180_462.jpg,0104u120009zmm9l230C2_C_1180_462.jpg,Jie Xiu 
壶关,https://you.ctrip.com/place/huguan1446117.html,https://youimg1.c-ctrip.com/target/0102u12000b7mtelv8FDC_C_1180_462.jpg,0102u12000b7mtelv8FDC_C_1180_462.jpg,Hu Guan 
高平,https://you.ctrip.com/place/gaoping3003.html,https://dimg04.c-ctrip.com/images/3503180000015gppuEE5C_C_1180_462.jpg,3503180000015gppuEE5C_C_1180_462.jpg,Gao Ping 
应县,https://you.ctrip.com/place/yingcounty3006.html,https://youimg1.c-ctrip.com/target/0103c120007ywziam312C_C_1180_462.jpg,0103c120007ywziam312C_C_1180_462.jpg,Ying Xian 
